"","geo_id","med_income_2010","med_income_2011","med_income_2012","med_income_2013","med_income_2014","med_income_2015","med_income_2016","med_income_2017","med_income_2018","med_income_2019","med_income_2020","med_income_2021","med_income_2022","med_income_2023","med_income_2024"
"630","1400000US53033031502",65255,64545,65469,66528,71563,74306,80547,83103,77593,83750,92717,98882,96304,110221,113345
"631","1400000US53033031601",105605,98986,96131,97559,98800,99730,103977,106630,109764,108194,110739,111297,123313,127250,130739
"632","1400000US53033031603",90676,95582,88750,77466,77289,82067,84883,90536,110139,117900,113424,111750,132974,142432,144573
"633","1400000US53033031604",93380,98388,99833,100445,100099,102202,96838,95771,97041,101008,102675,111125,135556,141563,144879
"634","1400000US53033031605",83362,93971,95337,87558,73553,91071,94643,98359,104883,111464,122552,135635,149000,154792,146750
"635","1400000US53033031703",73304,78279,82474,80772,82555,84408,87384,87012,95313,96810,NA,NA,NA,NA,NA
"636","1400000US53033031704",78750,78319,79875,78065,82250,82277,92619,93631,102639,101367,96344,109263,115917,113829,117674
"637","1400000US53033031705",92456,97500,101979,103125,105255,107311,109712,108125,110551,115208,118750,135833,151182,133594,161250
"638","1400000US53033031706",83663,86250,83224,83459,77422,74239,78186,82016,88791,98919,NA,NA,NA,NA,NA
"639","1400000US53033031800",86798,88995,92813,97560,102819,106875,108600,108705,112050,114625,124348,133538,141307,147813,139583
"640","1400000US53033031903",77154,83239,86288,81327,88540,87014,85327,94844,115493,118435,NA,NA,NA,NA,NA
"641","1400000US53033031904",98869,97933,101016,100682,93911,84088,91620,94805,99722,106438,122644,113790,130259,163920,134858
"642","1400000US53033031906",111166,112013,112292,111591,107016,107299,103542,109375,104330,109728,104728,112031,114306,121053,138375
"643","1400000US53033031907",91432,93569,97169,98984,100888,99038,94684,96826,95658,95595,NA,NA,NA,NA,NA
"644","1400000US53033031908",63103,66660,64662,61937,63750,61827,65795,70071,76978,80122,82331,88616,89310,76484,77596
"645","1400000US53033031909",104138,108750,95250,108807,108108,108265,102872,98068,108256,110190,100372,95500,99605,100655,103906
"646","1400000US53033032002",86667,96544,89900,92813,80391,91063,88448,96750,98274,94875,89635,108322,116544,136573,139111
"647","1400000US53033032003",108654,89970,90230,87545,87729,83750,95725,96714,110063,116052,119618,140568,146250,151528,159125
"648","1400000US53033032005",65981,71124,75850,77320,79223,87350,89958,95457,96250,100855,105092,110506,118150,123721,132484
"649","1400000US53033032006",86458,80234,85565,84233,81977,85323,87246,89495,95408,102308,100237,107459,116118,123608,125694
"650","1400000US53033032007",88229,87375,92083,95323,96354,90703,100260,108625,105268,108438,131782,121597,129861,139493,183929
"651","1400000US53033032008",93542,100676,99750,94267,95787,88375,87781,92284,97688,109779,117366,128365,136607,149643,142153
"652","1400000US53033032010",88472,97757,89924,93784,95379,96857,99643,112780,119466,119881,130317,127266,126513,131042,157902
"653","1400000US53033032011",100103,102930,104018,104574,106920,106957,105313,111227,118548,112267,119028,133438,152143,169615,174792
"654","1400000US53033032102",101647,101988,102827,105436,105237,98750,101065,101450,113651,125095,135744,143346,162667,173250,165341
"655","1400000US53033032103",56780,58697,60232,56858,63862,64474,65885,70500,79073,86574,90750,102306,114578,119906,121685
"656","1400000US53033032104",77083,82518,85906,82229,86010,82456,88264,1e+05,102806,103110,113264,112234,127713,135862,140219
"657","1400000US53033032203",131949,121818,123393,122895,123911,125636,137198,147200,149743,178516,NA,NA,NA,NA,NA
"658","1400000US53033032207",133224,134861,132604,134663,147743,142470,156343,159861,168068,165341,170743,182868,204107,214348,220430
"659","1400000US53033032208",83220,79360,73889,77310,76299,77226,83603,91574,106971,122330,NA,NA,NA,NA,NA
"660","1400000US53033032210",101558,103789,113267,121061,120574,116732,121389,127500,124252,133169,NA,NA,NA,NA,NA
"661","1400000US53033032211",106806,106806,102955,103720,108902,117250,126905,137188,152059,154741,160893,167458,180081,187500,191667
"662","1400000US53033032212",105357,114367,111000,111083,117526,126146,128618,134318,149385,145457,NA,NA,NA,NA,NA
"663","1400000US53033032213",146923,147964,154408,152668,145870,143585,146373,152460,176389,179250,197361,201458,236696,250000,250000
"664","1400000US53033032214",140913,144063,152845,155381,153983,156481,162393,166351,176375,182120,NA,NA,NA,NA,NA
"665","1400000US53033032215",169250,166958,169236,168311,185333,190900,198875,203900,217574,230043,235821,246849,250000,250000,250000
"666","1400000US53033032307",113397,117292,114943,116350,119327,121402,118578,128942,127434,151134,132685,153181,166784,173832,159181
"667","1400000US53033032309",91469,94097,98314,106707,107797,109469,112703,115273,118770,124351,NA,NA,NA,NA,NA
"668","1400000US53033032311",126713,129412,138421,144464,141765,149087,126224,128086,133603,141375,153603,164141,180625,200391,218382
"669","1400000US53033032313",85239,89219,93400,95022,94978,96573,98866,101850,119250,123179,133958,141094,141532,145281,145048
"670","1400000US53033032315",119068,123649,128341,127920,130151,131992,132885,135993,149688,165075,168420,177750,189464,191531,235139
"671","1400000US53033032316",143491,147031,161829,164200,163186,164599,165714,158936,166591,174861,170000,188458,225046,241343,250000
"672","1400000US53033032317",125750,119681,136917,132639,128246,138854,156325,162532,170063,186250,185673,196607,212216,214452,236031
"673","1400000US53033032318",122500,134625,140707,145067,147029,153098,159735,167639,180761,199896,201639,219176,237315,250000,250000
"674","1400000US53033032319",53613,56364,58940,59643,65938,68370,73531,79242,72569,78119,86806,99760,105911,113882,120357
"675","1400000US53033032320",136681,147750,146964,163000,163198,149519,141406,168977,161806,171033,192276,208681,230750,247610,250000
"676","1400000US53033032321",143750,148000,153438,152938,172143,199542,201818,209313,210341,211563,206285,236204,250000,250000,250000
"677","1400000US53033032322",135972,145229,150577,148403,146474,147750,159118,166172,176607,190625,190109,198707,221000,228750,240000
"678","1400000US53033032323",92917,98590,107348,109846,118389,119773,129938,131970,147525,159290,169420,188075,220713,207198,210804
"679","1400000US53033032324",83833,90500,89250,85156,79871,86600,87571,99917,106855,127083,131346,132794,153007,167875,194260
"680","1400000US53033032325",64714,76167,85915,93206,96750,107727,107273,108688,106197,113836,109554,125313,123634,131987,121544
"681","1400000US53033032326",132813,130817,131313,136042,143344,138917,146595,157375,165000,206250,213246,199293,202031,224929,228083
"682","1400000US53033032327",97575,100639,101520,98842,101486,101563,95086,100455,108080,109500,127131,136741,144073,151750,158929
"683","1400000US53033032328",121806,125156,128155,129306,119306,112917,120789,135588,165425,197773,191815,197813,228611,226781,232179
"684","1400000US53033032329",115230,121528,131012,127697,135417,136616,143295,143375,146596,151125,NA,NA,NA,NA,NA
"685","1400000US53033032401",98323,101766,90476,90938,93651,92500,100192,116125,119813,126053,140132,138899,147847,155288,158555
"686","1400000US53033032402",103456,106585,110847,107610,101641,106824,109830,120809,142738,143388,130804,145920,134878,154116,182813
"687","1400000US53033032500",80494,90896,86396,93750,91522,95309,98594,101366,104583,124219,131154,126830,159345,171369,178080
"688","1400000US53033032601",75417,86204,72447,83333,80563,84583,89111,103056,104776,106891,115688,137813,124914,153194,187917
"689","1400000US53033032602",118036,120964,121828,123870,131650,132072,136869,143262,150943,150632,NA,NA,NA,NA,NA
"690","1400000US53033032702",102729,105750,96146,95208,98241,100309,99543,101344,107044,110972,NA,NA,NA,NA,NA
"691","1400000US53033032703",72750,77050,76026,78409,77425,77483,84837,90208,100260,104964,104625,102122,112371,126250,119655
"692","1400000US53033032704",68690,73139,73174,68563,67430,70471,73241,96500,102348,110550,114234,119181,150750,164310,171544
"693","1400000US53033032800",81204,78929,76131,75026,79231,86121,88409,91806,92377,99038,73750,118158,117656,112250,123750
"694","1400000US53035080101",47330,52717,60500,53458,53828,61761,61964,54667,57121,64306,64117,66092,72198,78169,75725
"695","1400000US53035080102",48859,45718,42296,50625,45724,47384,53750,55117,51204,55000,53352,63421,69457,76382,80972
"696","1400000US53035080200",39286,38826,39176,36567,40017,37625,39194,40639,50000,47807,47786,53750,57019,65583,68900
"697","1400000US53035080300",34298,34943,38451,38327,38229,42361,44255,46332,45304,47770,52041,51786,59531,70245,73727
"698","1400000US53035080400",41559,47995,47877,50063,49902,51341,51803,62188,53531,71094,67566,67986,72424,76938,84602
"699","1400000US53035080500",32163,30931,31085,31859,27066,28428,30942,31970,38663,43665,60000,61250,62000,60091,59250
"700","1400000US53035080600",47375,48036,50133,48686,48125,52604,51592,51846,52646,54557,49962,56515,74000,84310,82989
"701","1400000US53035080700",58616,63309,67528,68661,58750,57271,60700,58462,61875,65393,71196,74111,82961,79821,87500
"702","1400000US53035080800",34503,34280,34783,37027,39425,41375,45298,49479,60547,62879,63485,65605,75294,82266,79572
"703","1400000US53035080900",52172,51586,55052,52500,55182,55487,55000,57143,60133,62813,69500,64027,68860,71762,81133
"704","1400000US53035081000",26894,31358,35333,42645,44875,46417,47676,48768,52474,50924,51344,52696,58566,54570,64306
"705","1400000US53035081100",40020,48059,50346,51740,53201,49432,48716,49191,46031,49694,55855,62230,71623,85139,76610
"706","1400000US53035081200",35335,34853,37805,38488,36678,41161,40364,39564,47443,52462,65268,77985,86291,90341,91563
"707","1400000US53035081400",114375,116719,119375,122292,149688,150769,212750,NA,NA,NA,NA,45272,NA,103523,126250
"708","1400000US53035090101",63162,61295,63498,65824,67442,63432,66719,68456,78824,75379,85721,92596,99906,92000,105050
"709","1400000US53035090102",63542,57489,58125,62750,72966,73272,75548,79032,85333,82563,90214,89418,104261,109178,113750
"710","1400000US53035090201",72722,74243,76170,76553,76357,85431,92201,94920,97468,99490,105481,112349,122058,125117,128859
"711","1400000US53035090202",80649,82716,84172,82269,86624,86927,92500,96142,99490,101088,96375,91736,94888,111442,120250
"712","1400000US53035090300",39601,42154,42568,42277,45707,49545,50775,52153,54339,57134,66736,75068,76806,84485,79918
"713","1400000US53035090400",70077,69609,72283,74573,73594,77904,84076,82649,87550,92035,99240,108056,121250,138176,131050
"714","1400000US53035090501",47993,46875,45673,45445,46568,47070,48150,46484,52375,53697,47336,49758,54130,55497,58781
"715","1400000US53035090502",65393,64915,67723,64778,62034,60958,63398,63917,77616,81433,86628,104865,125686,128000,143063
"716","1400000US53035090700",96927,97143,97819,98125,106458,99896,112313,115887,125735,140194,144375,156825,166042,168382,178185
"717","1400000US53035090800",95278,95721,99009,89028,101250,103704,106477,118169,121346,123967,136528,151701,163090,172269,183322
"718","1400000US53035090900",69410,71372,73934,82865,84301,89575,88298,87394,90625,92752,NA,NA,NA,NA,NA
"719","1400000US53035091000",112401,122326,109432,110147,94750,120100,113977,124634,129534,131979,NA,NA,NA,NA,NA
"720","1400000US53035091100",80694,81857,83920,86014,82705,83468,76111,82244,84211,88221,101162,106867,117435,121817,124940
"721","1400000US53035091201",61069,53947,54964,52981,52581,51848,61010,60694,64521,68045,73981,69620,80208,72373,83750
"722","1400000US53035091203",59673,61329,60193,55304,56313,59417,61783,68100,72396,79402,NA,NA,NA,NA,NA
"723","1400000US53035091204",50927,48649,47665,49609,49494,50000,51840,61310,62750,67901,70781,73234,79704,94330,103640
"724","1400000US53035091301",74912,76579,77733,76791,77022,76053,79262,83256,85117,92424,102857,110096,111646,118229,121250
"725","1400000US53035091302",82307,89195,85966,91182,85957,91429,88587,103075,111302,124020,131184,140132,152891,141583,138092
"726","1400000US53035091400",69957,70938,70800,71319,70750,90061,95217,100349,92250,100147,94300,101250,111723,113398,121705
"727","1400000US53035091500",73882,80172,78594,82009,82232,84750,86212,85556,87228,85307,83595,88232,98293,99267,113015
"728","1400000US53035091600",52204,51322,53919,54089,55313,55862,65220,62269,62442,66823,78663,74597,93324,93516,100655
"729","1400000US53035091700",66050,65482,63099,67539,67799,69063,70104,77524,81296,81770,NA,NA,NA,NA,NA
"730","1400000US53035091800",67188,69240,69138,68404,67037,68580,64394,71736,78438,73088,75956,92835,95655,99024,108879
"731","1400000US53035091900",61548,64211,58077,73578,76319,68085,78397,71438,76364,70647,78097,76900,88678,86614,115156
"732","1400000US53035092000",76066,78317,70567,80489,82516,73969,74881,73750,71479,77672,79903,87608,97152,113169,116962
"733","1400000US53035092100",67500,70635,77670,76964,76266,69487,75583,77364,81006,84360,NA,NA,NA,NA,NA
"734","1400000US53035092200",50238,49943,48929,49327,49570,52219,51407,50679,47636,47885,55227,56071,78401,80265,83725
"735","1400000US53035092300",49219,55725,51118,46661,48967,50708,51215,54625,61506,65956,57627,57595,67967,68468,71364
"736","1400000US53035092400",46991,51157,53690,57580,58040,50663,46698,46750,49826,58788,62561,75714,88110,91298,82672
"737","1400000US53035092500",49094,51432,52164,55097,55958,56026,57451,59947,64167,76440,75850,78929,85976,87856,91657
"738","1400000US53035092600",62577,63523,63735,63488,68487,65484,74609,85283,78602,82716,81250,91769,102604,108178,125828
"739","1400000US53035092701",83099,82857,75729,77963,81250,76559,84583,81821,82083,87557,94481,97902,106023,106992,113854
"740","1400000US53035092704",79009,77796,82141,76838,82827,83561,85189,79261,89531,92500,99706,119722,139289,131902,132885
"741","1400000US53035092801",67031,71447,74046,70842,73689,74923,73750,76063,80056,78775,74072,75521,82854,87054,83500
"742","1400000US53035092802",83455,86971,95091,84670,78843,75821,74375,80305,77721,84821,95893,112167,112951,121382,135809
"743","1400000US53035092803",46765,48750,54135,58482,62833,58409,73402,75227,80508,78125,79623,83316,88816,93315,100227
"744","1400000US53035092901",58108,61193,63125,62738,70909,70347,66496,72148,82688,85729,90597,92239,102279,108505,124497
"745","1400000US53035092902",59545,62230,67500,67206,63438,67736,61576,64268,64223,68351,68700,75139,89095,96860,112326
"746","1400000US53035940000",67000,66548,63411,66071,65898,65893,68313,73482,74688,75583,74453,80469,91759,95469,98684
"747","1400000US53035940100",62802,64097,63074,63087,59872,60756,62838,67925,74250,76996,82726,85683,94396,95863,97286
"748","1400000US53037975100",44931,46673,44360,46585,51162,50898,50359,53729,56144,55104,NA,NA,NA,NA,NA
"749","1400000US53037975200",62976,68860,64559,61473,61985,64196,63272,67853,69410,69481,NA,NA,NA,NA,NA
"750","1400000US53037975300",60438,60712,57776,58811,56369,57475,67703,75781,81970,88581,91161,92635,102220,91477,94235
"751","1400000US53037975401",16945,17417,16984,20302,23027,23780,24422,30020,37879,26556,NA,NA,NA,NA,NA
"752","1400000US53037975402",38695,38696,36637,39955,39133,37292,37683,44509,45918,55066,59366,61609,58684,60232,62455
"753","1400000US53037975500",34402,34293,33240,30684,32000,39668,39083,42066,50502,52949,53462,67443,66202,72564,82303
"754","1400000US53037975600",31250,26436,29688,30938,27159,29841,31639,34620,32664,37571,43243,43750,49878,48098,49606
"755","1400000US53037975700",55721,54028,58644,61413,65583,64286,65865,64013,61635,63333,68693,70625,85625,101061,115850
"756","1400000US53039950100",31102,31611,33932,37719,42795,43043,47623,44208,48357,46875,NA,NA,NA,NA,NA
"757","1400000US53039950200",42799,45000,41582,38238,39492,41111,44167,48455,49503,51269,50072,54158,56136,63558,61893
"758","1400000US53039950300",45940,48056,49228,52370,54288,61411,54215,60908,63032,65722,NA,NA,NA,NA,NA
"759","1400000US53041970100",51220,47232,48339,48542,55809,62821,62019,67250,71274,73654,80361,87292,101800,95833,1e+05
